时间,力值 1#,力值 2#,力值 3#,合力
'2025-08-11 20:10:49.054,0.61,0.15,-3.53,3.585456735
'2025-08-11 20:10:49.061,0.63,0.14,-3.53,3.58850944
'2025-08-11 20:10:49.068,0.64,0.13,-3.54,3.599736101
'2025-08-11 20:10:49.074,0.66,0.12,-3.54,3.602998751
'2025-08-11 20:10:49.080,0.68,0.12,-3.55,3.616531487
'2025-08-11 20:10:49.086,0.7,0.11,-3.55,3.620027624
'2025-08-11 20:10:49.093,0.71,0.11,-3.54,3.612173861
'2025-08-11 20:10:49.099,0.72,0.11,-3.53,3.604358473
'2025-08-11 20:10:49.105,0.75,0.11,-3.52,3.600694377
'2025-08-11 20:10:49.111,0.77,0.11,-3.52,3.604913314
'2025-08-11 20:10:49.119,0.78,0.12,-3.51,3.597624216
'2025-08-11 20:10:49.125,0.79,0.12,-3.49,3.580307249
'2025-08-11 20:10:49.131,0.81,0.12,-3.47,3.565305036
'2025-08-11 20:10:49.138,0.82,0.12,-3.44,3.538417725
'2025-08-11 20:10:49.144,0.83,0.12,-3.43,3.531033843
'2025-08-11 20:10:49.151,0.84,0.11,-3.43,3.533072317
'2025-08-11 20:10:49.158,0.86,0.11,-3.44,3.547576638
'2025-08-11 20:10:49.164,0.86,0.09,-3.45,3.556711965
'2025-08-11 20:10:49.170,0.85,0.08,-3.43,3.534656985
'2025-08-11 20:10:49.177,0.83,0.06,-3.28,3.383917848
'2025-08-11 20:10:49.183,0.72,0.05,-3.09,3.173168763
'2025-08-11 20:10:49.189,0.64,0.04,-2.74,2.814036247
'2025-08-11 20:10:49.196,0.54,0.03,-1.62,1.707893439
'2025-08-11 20:10:49.203,0.42,0.03,-1.05,1.131282458
'2025-08-11 20:10:49.210,0.28,0.02,-0.73,0.782112524
'2025-08-11 20:10:49.216,0.25,0.02,-0.48,0.541571787
'2025-08-11 20:10:49.222,0.23,0.02,-0.3,0.378549865
'2025-08-11 20:10:49.228,0.21,0.02,-0.23,0.312089731
'2025-08-11 20:10:49.235,0.18,0.02,-0.15,0.23515952
'2025-08-11 20:10:49.242,0.15,0.02,-0.04,0.156524758
'2025-08-11 20:10:49.249,0.14,0.02,0.11,0.179164729
'2025-08-11 20:10:49.256,0.13,0.02,0.1,0.165227116
'2025-08-11 20:10:49.262,0.14,0.02,0.1,0.173205081
'2025-08-11 20:10:49.268,0.14,0.02,0.07,0.157797338
'2025-08-11 20:10:49.274,0.14,0.02,0.01,0.141774469
'2025-08-11 20:10:49.281,0.14,0.02,0.01,0.141774469
'2025-08-11 20:10:49.288,0.13,0.02,0.01,0.13190906
'2025-08-11 20:10:49.294,0.12,0.02,0.03,0.125299641
'2025-08-11 20:10:49.301,0.11,0.02,0.06,0.126885775
'2025-08-11 20:10:49.308,0.11,0.02,0.06,0.126885775
'2025-08-11 20:10:49.315,0.11,0.02,0.04,0.118743421
'2025-08-11 20:10:49.321,0.11,0.01,0.02,0.112249722
'2025-08-11 20:10:49.328,0.11,0.01,0.01,0.110905365
'2025-08-11 20:10:49.334,0.1,0,0.02,0.10198039
'2025-08-11 20:10:49.341,0.1,0,0.04,0.107703296
'2025-08-11 20:10:49.347,0.09,-0.02,0.05,0.104880885
'2025-08-11 20:10:49.355,0.09,-0.02,0.04,0.100498756
'2025-08-11 20:10:49.362,0.1,-0.03,0.02,0.106301458
'2025-08-11 20:10:49.371,0.1,-0.03,-0.01,0.104880885
'2025-08-11 20:10:49.377,0.1,-0.03,-0.01,0.104880885
'2025-08-11 20:10:49.384,0.09,-0.03,0,0.09486833
'2025-08-11 20:10:49.390,0.09,-0.03,0.01,0.09539392
'2025-08-11 20:10:49.397,0.08,-0.04,0.01,0.09
'2025-08-11 20:10:49.403,0.08,-0.04,0.01,0.09
'2025-08-11 20:10:49.409,0.08,-0.04,-0.02,0.091651514
'2025-08-11 20:10:49.416,0.07,-0.04,-0.03,0.086023253
'2025-08-11 20:10:49.423,0.06,-0.04,-0.02,0.074833148
'2025-08-11 20:10:49.429,0.05,-0.04,-0.01,0.064807407
'2025-08-11 20:10:49.435,0.04,-0.04,0,0.056568542
'2025-08-11 20:10:49.442,0.04,-0.04,0,0.056568542
'2025-08-11 20:10:49.451,0.02,-0.04,-0.01,0.045825757
'2025-08-11 20:10:49.458,0.02,-0.05,-0.03,0.06164414
'2025-08-11 20:10:49.464,0.01,-0.05,-0.03,0.059160798
'2025-08-11 20:10:49.470,0,-0.05,-0.03,0.058309519
'2025-08-11 20:10:49.476,-0.02,-0.05,-0.02,0.057445626
'2025-08-11 20:10:49.483,-0.02,-0.05,-0.01,0.054772256
'2025-08-11 20:10:49.490,-0.03,-0.05,-0.02,0.06164414
'2025-08-11 20:10:49.497,-0.04,-0.05,-0.03,0.070710678
'2025-08-11 20:10:49.503,-0.05,-0.05,-0.04,0.081240384
'2025-08-11 20:10:49.509,-0.05,-0.05,-0.04,0.081240384
'2025-08-11 20:10:49.516,-0.06,-0.05,-0.03,0.083666003
'2025-08-11 20:10:49.522,-0.06,-0.05,-0.02,0.080622577
'2025-08-11 20:10:49.528,-0.07,-0.06,-0.01,0.092736185
'2025-08-11 20:10:49.535,-0.08,-0.06,-0.01,0.100498756
'2025-08-11 20:10:49.542,-0.08,-0.07,-0.02,0.108166538
'2025-08-11 20:10:49.548,-0.09,-0.07,-0.02,0.115758369
'2025-08-11 20:10:49.554,-0.1,-0.07,-0.02,0.123693169
'2025-08-11 20:10:49.561,-0.1,-0.07,-0.02,0.123693169
'2025-08-11 20:10:49.567,-0.11,-0.07,0.01,0.130766968
'2025-08-11 20:10:49.574,-0.11,-0.07,0.01,0.130766968
'2025-08-11 20:10:49.582,-0.12,-0.07,0.01,0.139283883
'2025-08-11 20:10:49.588,-0.13,-0.07,0.01,0.147986486
'2025-08-11 20:10:49.595,-0.13,-0.07,-0.01,0.147986486
'2025-08-11 20:10:49.601,-0.13,-0.07,-0.01,0.147986486
'2025-08-11 20:10:49.608,-0.13,-0.07,-0.01,0.147986486
'2025-08-11 20:10:49.614,-0.13,-0.07,0,0.147648231
'2025-08-11 20:10:49.620,-0.13,-0.07,0.01,0.147986486
'2025-08-11 20:10:49.627,-0.13,-0.08,0.01,0.152970585
'2025-08-11 20:10:49.633,-0.13,-0.08,0,0.152643375
'2025-08-11 20:10:49.640,-0.13,-0.08,-0.01,0.152970585
'2025-08-11 20:10:49.647,-0.14,-0.07,-0.01,0.156843871
'2025-08-11 20:10:49.653,-0.14,-0.07,0,0.156524758
'2025-08-11 20:10:49.660,-0.15,-0.07,0.01,0.16583124
'2025-08-11 20:10:49.666,-0.15,-0.07,0.02,0.16673332
'2025-08-11 20:10:49.674,-0.16,-0.06,0.02,0.172046505
'2025-08-11 20:10:49.681,-0.16,-0.06,0.01,0.171172428
'2025-08-11 20:10:49.687,-0.17,-0.06,0.01,0.180554701
'2025-08-11 20:10:49.694,-0.17,-0.05,0.01,0.177482393
'2025-08-11 20:10:49.700,-0.17,-0.05,0.02,0.178325545
'2025-08-11 20:10:49.707,-0.18,-0.05,0.02,0.187882942
'2025-08-11 20:10:49.713,-0.19,-0.05,0.02,0.197484177
'2025-08-11 20:10:49.719,-0.2,-0.05,0.02,0.207123152
'2025-08-11 20:10:49.726,-0.2,-0.05,0.01,0.206397674
'2025-08-11 20:10:49.732,-0.2,-0.05,0.01,0.206397674
'2025-08-11 20:10:49.739,-0.2,-0.04,0.01,0.204205779
'2025-08-11 20:10:49.745,-0.2,-0.04,0.01,0.204205779
'2025-08-11 20:10:49.751,-0.2,-0.04,0.03,0.206155281
'2025-08-11 20:10:49.758,-0.2,-0.04,0.04,0.207846097
'2025-08-11 20:10:49.765,-0.21,-0.04,0.04,0.217485632
'2025-08-11 20:10:49.771,-0.21,-0.03,0.03,0.214242853
'2025-08-11 20:10:49.778,-0.22,-0.03,0.03,0.224053565
'2025-08-11 20:10:49.785,-0.22,-0.03,0.03,0.224053565
'2025-08-11 20:10:49.791,-0.22,-0.02,0.04,0.224499443
'2025-08-11 20:10:49.798,-0.22,-0.02,0.05,0.226495033
'2025-08-11 20:10:49.804,-0.22,-0.02,0.05,0.226495033
'2025-08-11 20:10:49.810,-0.22,-0.02,0.05,0.226495033
'2025-08-11 20:10:49.816,-0.22,-0.02,0.04,0.224499443
'2025-08-11 20:10:49.823,-0.22,-0.03,0.03,0.224053565
'2025-08-11 20:10:49.829,-0.22,-0.03,0.03,0.224053565
'2025-08-11 20:10:49.836,-0.21,-0.03,0.03,0.214242853
'2025-08-11 20:10:49.842,-0.2,-0.03,0.03,0.204450483
'2025-08-11 20:10:49.848,-0.19,-0.02,0.03,0.193390796
'2025-08-11 20:10:49.855,-0.19,-0.02,0.03,0.193390796
'2025-08-11 20:10:49.861,-0.19,-0.02,0.02,0.192093727
'2025-08-11 20:10:49.868,-0.18,-0.02,0.02,0.182208672
'2025-08-11 20:10:49.874,-0.17,-0.01,0.01,0.170587221
'2025-08-11 20:10:49.880,-0.17,-0.01,0.02,0.171464282
'2025-08-11 20:10:49.887,-0.17,0,0.02,0.171172428
'2025-08-11 20:10:49.897,-0.16,0,0.02,0.161245155
'2025-08-11 20:10:49.904,-0.16,0.01,0.02,0.161554944
'2025-08-11 20:10:49.910,-0.16,0.02,0.02,0.162480768
'2025-08-11 20:10:49.916,-0.15,0.02,0.02,0.152643375
'2025-08-11 20:10:49.923,-0.15,0.02,0.02,0.152643375
'2025-08-11 20:10:49.930,-0.15,0.03,0.02,0.154272486
'2025-08-11 20:10:49.936,-0.15,0.03,0.02,0.154272486
'2025-08-11 20:10:49.945,-0.14,0.03,0.02,0.144568323
'2025-08-11 20:10:49.951,-0.14,0.03,0.01,0.143527001
'2025-08-11 20:10:49.957,-0.14,0.04,0,0.145602198
'2025-08-11 20:10:49.963,-0.14,0.04,0,0.145602198
'2025-08-11 20:10:49.970,-0.14,0.04,0,0.145602198
'2025-08-11 20:10:49.976,-0.14,0.04,0,0.145602198
'2025-08-11 20:10:49.983,-0.13,0.05,0,0.139283883
'2025-08-11 20:10:49.990,-0.13,0.05,0.01,0.1396424
'2025-08-11 20:10:49.996,-0.13,0.05,0.01,0.1396424
'2025-08-11 20:10:50.003,-0.12,0.05,0,0.13
'2025-08-11 20:10:50.009,-0.12,0.05,0,0.13
'2025-08-11 20:10:50.016,-0.11,0.05,0.01,0.121243557
'2025-08-11 20:10:50.022,-0.11,0.05,0.01,0.121243557
'2025-08-11 20:10:50.028,-0.09,0.05,0.01,0.103440804
'2025-08-11 20:10:50.036,-0.08,0.05,0.02,0.096436508
'2025-08-11 20:10:50.042,-0.08,0.05,0.02,0.096436508
'2025-08-11 20:10:50.048,-0.07,0.05,0.01,0.08660254
'2025-08-11 20:10:50.054,-0.06,0.05,0.01,0.078740079
'2025-08-11 20:10:50.061,-0.06,0.05,0.01,0.078740079
'2025-08-11 20:10:50.068,-0.05,0.05,0.01,0.071414284
'2025-08-11 20:10:50.074,-0.04,0.05,0.01,0.064807407
'2025-08-11 20:10:50.081,-0.03,0.05,0,0.058309519
'2025-08-11 20:10:50.088,-0.02,0.05,-0.01,0.054772256
'2025-08-11 20:10:50.096,-0.02,0.05,-0.02,0.057445626
'2025-08-11 20:10:50.104,-0.01,0.05,-0.02,0.054772256
'2025-08-11 20:10:50.110,0,0.05,-0.02,0.053851648
'2025-08-11 20:10:50.117,0.01,0.06,-0.01,0.06164414
'2025-08-11 20:10:50.123,0.01,0.06,0,0.060827625
'2025-08-11 20:10:50.129,0.02,0.06,0,0.063245553
'2025-08-11 20:10:50.136,0.02,0.07,0,0.072801099
'2025-08-11 20:10:50.142,0.03,0.07,0,0.076157731
'2025-08-11 20:10:50.148,0.03,0.07,0,0.076157731
'2025-08-11 20:10:50.155,0.03,0.07,0.01,0.076811457
'2025-08-11 20:10:50.161,0.04,0.07,0.01,0.081240384
'2025-08-11 20:10:50.168,0.04,0.07,0.01,0.081240384
'2025-08-11 20:10:50.174,0.05,0.08,0.01,0.09486833
'2025-08-11 20:10:50.181,0.05,0.08,0.01,0.09486833
'2025-08-11 20:10:50.187,0.06,0.08,0.01,0.100498756
'2025-08-11 20:10:50.194,0.06,0.08,0.01,0.100498756
'2025-08-11 20:10:50.200,0.06,0.08,0.02,0.10198039
'2025-08-11 20:10:50.207,0.07,0.08,0.02,0.108166538
'2025-08-11 20:10:50.213,0.07,0.07,0.02,0.100995049
'2025-08-11 20:10:50.219,0.07,0.07,0.02,0.100995049
'2025-08-11 20:10:50.226,0.08,0.07,0.02,0.108166538
'2025-08-11 20:10:50.233,0.08,0.07,0.02,0.108166538
'2025-08-11 20:10:50.239,0.08,0.07,0.02,0.108166538
'2025-08-11 20:10:50.247,0.08,0.06,0.02,0.10198039
'2025-08-11 20:10:50.253,0.09,0.06,0.03,0.112249722
'2025-08-11 20:10:50.260,0.09,0.06,0.04,0.115325626
'2025-08-11 20:10:50.266,0.09,0.06,0.05,0.119163753
'2025-08-11 20:10:50.272,0.1,0.05,0.05,0.122474487
'2025-08-11 20:10:50.278,0.1,0.05,0.05,0.122474487
'2025-08-11 20:10:50.286,0.1,0.05,0.06,0.126885775
'2025-08-11 20:10:50.292,0.11,0.05,0.06,0.134907376
'2025-08-11 20:10:50.299,0.11,0.05,0.06,0.134907376
'2025-08-11 20:10:50.304,0.12,0.05,0.06,0.143178211
'2025-08-11 20:10:50.312,0.12,0.04,0.06,0.14
'2025-08-11 20:10:50.318,0.13,0.04,0.06,0.148660687
'2025-08-11 20:10:50.324,0.13,0.04,0.06,0.148660687
'2025-08-11 20:10:50.330,0.13,0.04,0.05,0.144913767
'2025-08-11 20:10:50.336,0.13,0.04,0.05,0.144913767
'2025-08-11 20:10:50.343,0.14,0.04,0.05,0.153948043
'2025-08-11 20:10:50.350,0.14,0.04,0.05,0.153948043
'2025-08-11 20:10:50.357,0.14,0.04,0.04,0.150996689
'2025-08-11 20:10:50.364,0.14,0.04,0.04,0.150996689
'2025-08-11 20:10:50.370,0.14,0.04,0.04,0.150996689
'2025-08-11 20:10:50.377,0.14,0.04,0.04,0.150996689
'2025-08-11 20:10:50.383,0.14,0.04,0.04,0.150996689
'2025-08-11 20:10:50.389,0.14,0.03,0.04,0.148660687
'2025-08-11 20:10:50.396,0.14,0.03,0.04,0.148660687
'2025-08-11 20:10:50.402,0.14,0.03,0.04,0.148660687
'2025-08-11 20:10:50.409,0.14,0.03,0.05,0.151657509
'2025-08-11 20:10:50.416,0.14,0.03,0.05,0.151657509
'2025-08-11 20:10:50.422,0.14,0.03,0.04,0.148660687
'2025-08-11 20:10:50.428,0.13,0.02,0.04,0.137477271
'2025-08-11 20:10:50.435,0.13,0.02,0.04,0.137477271
'2025-08-11 20:10:50.441,0.13,0.02,0.04,0.137477271
'2025-08-11 20:10:50.448,0.12,0.01,0.03,0.124096736
'2025-08-11 20:10:50.454,0.12,0.01,0.03,0.124096736
'2025-08-11 20:10:50.461,0.12,0.01,0.03,0.124096736
'2025-08-11 20:10:50.468,0.12,0,0.03,0.123693169
'2025-08-11 20:10:50.474,0.11,0,0.03,0.114017543
'2025-08-11 20:10:50.480,0.1,-0.01,0.03,0.104880885
'2025-08-11 20:10:50.487,0.1,-0.01,0.04,0.108166538
'2025-08-11 20:10:50.493,0.09,-0.01,0.04,0.098994949
'2025-08-11 20:10:50.500,0.08,-0.01,0.05,0.09486833
'2025-08-11 20:10:50.507,0.08,-0.02,0.05,0.096436508
'2025-08-11 20:10:50.514,0.07,-0.02,0.06,0.094339811
'2025-08-11 20:10:50.520,0.07,-0.02,0.06,0.094339811
'2025-08-11 20:10:50.527,0.07,-0.03,0.06,0.096953597
'2025-08-11 20:10:50.534,0.07,-0.04,0.06,0.100498756
'2025-08-11 20:10:50.540,0.07,-0.04,0.05,0.09486833
'2025-08-11 20:10:50.547,0.07,-0.04,0.04,0.09
'2025-08-11 20:10:50.555,0.07,-0.04,0.03,0.086023253
'2025-08-11 20:10:50.563,0.06,-0.05,0.02,0.080622577
'2025-08-11 20:10:50.569,0.06,-0.05,0,0.078102497
'2025-08-11 20:10:50.576,0.06,-0.05,0,0.078102497
'2025-08-11 20:10:50.582,0.05,-0.05,0,0.070710678
'2025-08-11 20:10:50.588,0.05,-0.05,-0.01,0.071414284
'2025-08-11 20:10:50.595,0.05,-0.05,-0.01,0.071414284
'2025-08-11 20:10:50.601,0.04,-0.05,-0.01,0.064807407
'2025-08-11 20:10:50.608,0.03,-0.05,-0.01,0.059160798
'2025-08-11 20:10:50.614,0.03,-0.05,-0.01,0.059160798
'2025-08-11 20:10:50.620,0.03,-0.05,0,0.058309519
'2025-08-11 20:10:50.627,0.02,-0.05,0,0.053851648
'2025-08-11 20:10:50.633,0.01,-0.05,0,0.050990195
'2025-08-11 20:10:50.640,0.01,-0.06,0,0.060827625
'2025-08-11 20:10:50.646,0,-0.06,0,0.06
'2025-08-11 20:10:50.653,-0.01,-0.06,0,0.060827625
'2025-08-11 20:10:50.661,-0.02,-0.06,0,0.063245553
'2025-08-11 20:10:50.667,-0.03,-0.07,0,0.076157731
'2025-08-11 20:10:50.673,-0.03,-0.07,0,0.076157731
'2025-08-11 20:10:50.681,-0.04,-0.07,0,0.080622577
'2025-08-11 20:10:50.688,-0.05,-0.07,0,0.086023253
'2025-08-11 20:10:50.694,-0.06,-0.07,0,0.092195445
'2025-08-11 20:10:50.700,-0.06,-0.07,0,0.092195445
'2025-08-11 20:10:50.707,-0.06,-0.07,0,0.092195445
'2025-08-11 20:10:50.713,-0.07,-0.07,0,0.098994949
'2025-08-11 20:10:50.720,-0.08,-0.07,0.01,0.106770783
'2025-08-11 20:10:50.726,-0.09,-0.07,0.02,0.115758369
'2025-08-11 20:10:50.733,-0.09,-0.07,0.02,0.115758369
'2025-08-11 20:10:50.739,-0.1,-0.07,0.03,0.125698051
'2025-08-11 20:10:50.745,-0.1,-0.07,0.03,0.125698051
'2025-08-11 20:10:50.752,-0.11,-0.07,0.03,0.133790882
'2025-08-11 20:10:50.758,-0.11,-0.07,0.03,0.133790882
'2025-08-11 20:10:50.764,-0.11,-0.08,0.03,0.139283883
'2025-08-11 20:10:50.771,-0.11,-0.08,0.03,0.139283883
'2025-08-11 20:10:50.777,-0.12,-0.08,0.02,0.145602198
'2025-08-11 20:10:50.783,-0.12,-0.08,0.02,0.145602198
'2025-08-11 20:10:50.790,-0.12,-0.08,0.01,0.144568323
'2025-08-11 20:10:50.797,-0.13,-0.08,0.01,0.152970585
'2025-08-11 20:10:50.803,-0.13,-0.08,0.01,0.152970585
'2025-08-11 20:10:50.809,-0.13,-0.08,0.01,0.152970585
'2025-08-11 20:10:50.816,-0.14,-0.08,0.01,0.161554944
'2025-08-11 20:10:50.822,-0.14,-0.07,0.02,0.157797338
'2025-08-11 20:10:50.829,-0.14,-0.07,0.02,0.157797338
'2025-08-11 20:10:50.835,-0.14,-0.07,0.03,0.159373775
'2025-08-11 20:10:50.842,-0.15,-0.07,0.03,0.168226038
'2025-08-11 20:10:50.848,-0.15,-0.06,0.04,0.16643317
'2025-08-11 20:10:50.854,-0.15,-0.06,0.04,0.16643317
'2025-08-11 20:10:50.861,-0.15,-0.06,0.05,0.169115345
'2025-08-11 20:10:50.867,-0.16,-0.06,0.05,0.178044938
'2025-08-11 20:10:50.874,-0.16,-0.05,0.05,0.174928557
'2025-08-11 20:10:50.881,-0.17,-0.05,0.04,0.181659021
'2025-08-11 20:10:50.887,-0.17,-0.05,0.04,0.181659021
'2025-08-11 20:10:50.894,-0.18,-0.05,0.04,0.191049732
'2025-08-11 20:10:50.901,-0.18,-0.05,0.04,0.191049732
'2025-08-11 20:10:50.907,-0.18,-0.05,0.03,0.189208879
'2025-08-11 20:10:50.913,-0.19,-0.05,0.03,0.198746069
'2025-08-11 20:10:50.920,-0.19,-0.05,0.03,0.198746069
'2025-08-11 20:10:50.926,-0.19,-0.04,0.03,0.196468827
'2025-08-11 20:10:50.933,-0.2,-0.04,0.03,0.206155281
'2025-08-11 20:10:50.940,-0.2,-0.04,0.04,0.207846097
'2025-08-11 20:10:50.946,-0.2,-0.04,0.04,0.207846097
'2025-08-11 20:10:50.952,-0.2,-0.03,0.05,0.208326667
'2025-08-11 20:10:50.959,-0.2,-0.03,0.05,0.208326667
'2025-08-11 20:10:50.965,-0.2,-0.03,0.06,0.210950231
'2025-08-11 20:10:50.971,-0.2,-0.03,0.06,0.210950231
'2025-08-11 20:10:50.978,-0.2,-0.03,0.06,0.210950231
'2025-08-11 20:10:50.985,-0.19,-0.03,0.06,0.201494417
'2025-08-11 20:10:50.991,-0.19,-0.02,0.06,0.200249844
'2025-08-11 20:10:50.998,-0.19,-0.02,0.06,0.200249844
'2025-08-11 20:10:51.004,-0.19,-0.02,0.05,0.197484177
'2025-08-11 20:10:51.011,-0.19,-0.01,0.04,0.194422221
'2025-08-11 20:10:51.017,-0.19,-0.01,0.04,0.194422221
'2025-08-11 20:10:51.023,-0.18,-0.01,0.03,0.182756669
'2025-08-11 20:10:51.029,-0.18,0,0.03,0.182482876
'2025-08-11 20:10:51.036,-0.18,0,0.02,0.181107703
'2025-08-11 20:10:51.046,-0.18,0,0.02,0.181107703
'2025-08-11 20:10:51.053,-0.17,0.01,0.02,0.171464282
'2025-08-11 20:10:51.059,-0.17,0.01,0.02,0.171464282
'2025-08-11 20:10:51.069,-0.16,0.02,0.03,0.164012195
'2025-08-11 20:10:51.076,-0.16,0.02,0.03,0.164012195
'2025-08-11 20:10:51.083,-0.15,0.02,0.03,0.154272486
'2025-08-11 20:10:51.089,-0.15,0.03,0.03,0.155884573
'2025-08-11 20:10:51.099,-0.14,0.03,0.03,0.146287388
'2025-08-11 20:10:51.112,-0.14,0.03,0.03,0.146287388
'2025-08-11 20:10:51.118,-0.13,0.04,0.03,0.139283883
'2025-08-11 20:10:51.125,-0.13,0.04,0.02,0.137477271
'2025-08-11 20:10:51.133,-0.12,0.04,0.01,0.126885775
'2025-08-11 20:10:51.140,-0.12,0.04,0.01,0.126885775
'2025-08-11 20:10:51.147,-0.12,0.04,0,0.126491106
'2025-08-11 20:10:51.153,-0.11,0.05,0,0.12083046
'2025-08-11 20:10:51.160,-0.11,0.05,0,0.12083046
'2025-08-11 20:10:51.166,-0.11,0.05,0,0.12083046
'2025-08-11 20:10:51.173,-0.1,0.05,0,0.111803399
'2025-08-11 20:10:51.179,-0.1,0.05,0,0.111803399
'2025-08-11 20:10:51.186,-0.09,0.05,0.01,0.103440804
'2025-08-11 20:10:51.193,-0.09,0.05,0.01,0.103440804
'2025-08-11 20:10:51.199,-0.09,0.05,0.01,0.103440804
'2025-08-11 20:10:51.206,-0.08,0.05,0.01,0.09486833
'2025-08-11 20:10:51.212,-0.08,0.05,0.02,0.096436508
'2025-08-11 20:10:51.219,-0.07,0.05,0.02,0.088317609
'2025-08-11 20:10:51.225,-0.06,0.06,0.02,0.087177979
'2025-08-11 20:10:51.232,-0.06,0.06,0.02,0.087177979
'2025-08-11 20:10:51.238,-0.06,0.06,0.02,0.087177979
'2025-08-11 20:10:51.244,-0.06,0.06,0.02,0.087177979
'2025-08-11 20:10:51.251,-0.04,0.06,0.01,0.072801099
'2025-08-11 20:10:51.257,-0.04,0.06,0.01,0.072801099
'2025-08-11 20:10:51.264,-0.03,0.06,0,0.067082039
'2025-08-11 20:10:51.271,-0.03,0.06,0,0.067082039
'2025-08-11 20:10:51.278,-0.01,0.07,0,0.070710678
'2025-08-11 20:10:51.284,-0.01,0.07,0,0.070710678
'2025-08-11 20:10:51.291,0,0.07,0,0.07
'2025-08-11 20:10:51.297,0,0.07,0,0.07
'2025-08-11 20:10:51.303,0.01,0.07,0.01,0.071414284
'2025-08-11 20:10:51.310,0.02,0.07,0.01,0.073484692
'2025-08-11 20:10:51.316,0.02,0.08,0.01,0.083066239
'2025-08-11 20:10:51.323,0.03,0.08,0.02,0.087749644
'2025-08-11 20:10:51.330,0.03,0.08,0.02,0.087749644
'2025-08-11 20:10:51.336,0.04,0.08,0.02,0.091651514
'2025-08-11 20:10:51.342,0.04,0.08,0.02,0.091651514
'2025-08-11 20:10:51.348,0.05,0.08,0.02,0.096436508
'2025-08-11 20:10:51.355,0.05,0.08,0.02,0.096436508
'2025-08-11 20:10:51.361,0.05,0.08,0.02,0.096436508
'2025-08-11 20:10:51.368,0.06,0.08,0.02,0.10198039
'2025-08-11 20:10:51.374,0.06,0.08,0.02,0.10198039
'2025-08-11 20:10:51.381,0.06,0.07,0.02,0.094339811
'2025-08-11 20:10:51.388,0.07,0.07,0.02,0.100995049
'2025-08-11 20:10:51.394,0.07,0.07,0.02,0.100995049
'2025-08-11 20:10:51.401,0.07,0.07,0.02,0.100995049
'2025-08-11 20:10:51.407,0.07,0.07,0.02,0.100995049
'2025-08-11 20:10:51.413,0.07,0.07,0.03,0.103440804
'2025-08-11 20:10:51.420,0.08,0.07,0.03,0.11045361
'2025-08-11 20:10:51.426,0.08,0.06,0.04,0.107703296
'2025-08-11 20:10:51.433,0.08,0.06,0.04,0.107703296
'2025-08-11 20:10:51.439,0.08,0.06,0.05,0.111803399
'2025-08-11 20:10:51.446,0.08,0.06,0.05,0.111803399
'2025-08-11 20:10:51.452,0.09,0.05,0.05,0.114455231
'2025-08-11 20:10:51.460,0.09,0.05,0.05,0.114455231
'2025-08-11 20:10:51.466,0.09,0.05,0.05,0.114455231
'2025-08-11 20:10:51.472,0.1,0.05,0.05,0.122474487
'2025-08-11 20:10:51.478,0.1,0.05,0.05,0.122474487
'2025-08-11 20:10:51.485,0.1,0.05,0.05,0.122474487
'2025-08-11 20:10:51.491,0.11,0.05,0.05,0.130766968
'2025-08-11 20:10:51.497,0.11,0.05,0.05,0.130766968
'2025-08-11 20:10:51.503,0.11,0.04,0.04,0.123693169
'2025-08-11 20:10:51.509,0.12,0.04,0.04,0.132664992
'2025-08-11 20:10:51.515,0.12,0.04,0.04,0.132664992
'2025-08-11 20:10:51.522,0.12,0.04,0.04,0.132664992
'2025-08-11 20:10:51.529,0.12,0.04,0.04,0.132664992
'2025-08-11 20:10:51.536,0.12,0.04,0.04,0.132664992
'2025-08-11 20:10:51.542,0.12,0.03,0.04,0.13
'2025-08-11 20:10:51.548,0.13,0.03,0.04,0.139283883
'2025-08-11 20:10:51.555,0.13,0.03,0.04,0.139283883
'2025-08-11 20:10:51.562,0.13,0.03,0.04,0.139283883
'2025-08-11 20:10:51.568,0.13,0.03,0.04,0.139283883
'2025-08-11 20:10:51.575,0.13,0.02,0.04,0.137477271
'2025-08-11 20:10:51.587,0.13,0.02,0.04,0.137477271
'2025-08-11 20:10:51.594,0.12,0.02,0.04,0.128062485
'2025-08-11 20:10:51.600,0.12,0.01,0.04,0.126885775
'2025-08-11 20:10:51.607,0.12,0.01,0.04,0.126885775
'2025-08-11 20:10:51.614,0.12,0.01,0.04,0.126885775
'2025-08-11 20:10:51.620,0.11,0.01,0.04,0.117473401
'2025-08-11 20:10:51.627,0.11,0,0.04,0.117046999
'2025-08-11 20:10:51.633,0.11,0,0.03,0.114017543
'2025-08-11 20:10:51.640,0.1,0,0.03,0.104403065
'2025-08-11 20:10:51.646,0.1,-0.01,0.03,0.104880885
'2025-08-11 20:10:51.653,0.09,-0.01,0.03,0.09539392
'2025-08-11 20:10:51.659,0.09,-0.01,0.03,0.09539392
'2025-08-11 20:10:51.666,0.09,-0.02,0.03,0.096953597
'2025-08-11 20:10:51.672,0.08,-0.02,0.03,0.087749644
'2025-08-11 20:10:51.678,0.08,-0.02,0.03,0.087749644
'2025-08-11 20:10:51.685,0.07,-0.02,0.04,0.083066239
'2025-08-11 20:10:51.691,0.07,-0.03,0.04,0.086023253
'2025-08-11 20:10:51.698,0.06,-0.03,0.04,0.078102497
'2025-08-11 20:10:51.704,0.06,-0.03,0.04,0.078102497
